Entity Name	Entity type	Gene Symbol	Sources	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
KDM5C	gene	KDM5C	NGC_other	NGC_other			Other																												
LRP1B	gene	LRP1B	NGC_other	NGC_other			Other																												
MAP2K1	gene	MAP2K1	NGC_other	NGC_other			Other																												
NPM1	gene	NPM1	NGC_other	NGC_other			Other																												
PDGFRA	gene	PDGFRA	NGC_other	NGC_other			Other																												
RBM10	gene	RBM10	NGC_other	NGC_other			Other																												
RPL22	gene	RPL22	NGC_other	NGC_other			Other																												
TSC1	gene	TSC1	NGC_other	NGC_other			Other																												
VHL	gene	VHL	NGC_other	NGC_other			Other																												
B2M	gene	B2M	NGC_other	NGC_other			Other																												
CDKN1A	gene	CDKN1A	NGC_other	NGC_other			Other																												
FGFR1	gene	FGFR1	NGC_other	NGC_other			Other																												
H3F3A	gene	H3F3A	NGC_other	NGC_other			Other																												
HLA-A	gene	HLA-A	NGC_other	NGC_other			Other																												
PHF6	gene	PHF6	NGC_other	NGC_other			Other																												
RAC1	gene	RAC1	NGC_other	NGC_other			Other																												
SMARCB1	gene	SMARCB1	NGC_other	NGC_other			Other																												
SMC1A	gene	SMC1A	NGC_other	NGC_other			Other																												
TBX3	gene	TBX3	NGC_other	NGC_other			Other																												
TTN	gene	TTN	NGC_other	NGC_other			Other																												
ACVR1B	gene	ACVR1B	NGC_other	NGC_other			Other																												
CBL	gene	CBL	NGC_other	NGC_other			Other																												
CD79B	gene	CD79B	NGC_other	NGC_other			Other																												
CDKN2B	gene	CDKN2B	NGC_other	NGC_other			Other																												
CHD4	gene	CHD4	NGC_other	NGC_other			Other																												
CHEK2	gene	CHEK2	NGC_other	NGC_other			Other																												
ERCC2	gene	ERCC2	NGC_other	NGC_other			Other																												
GNA13	gene	GNA13	NGC_other	NGC_other			Other																												
HIST1H1C	gene	HIST1H1C	NGC_other	NGC_other			Other																												
HIST1H1E	gene	HIST1H1E	NGC_other	NGC_other			Other																												
HIST1H3B	gene	HIST1H3B	NGC_other	NGC_other			Other																												
MGA	gene	MGA	NGC_other	NGC_other			Other																												
MYCN	gene	MYCN	NGC_other	NGC_other			Other																												
NSD1	gene	NSD1	NGC_other	NGC_other			Other																												
PLCG1	gene	PLCG1	NGC_other	NGC_other			Other																												
PPP6C	gene	PPP6C	NGC_other	NGC_other			Other																												
