Entity Name	Entity type	Gene Symbol	Sources	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
GATA2	gene	GATA2	CPSR_panel0	CPSR_panel0			Other																												
GBA	gene	GBA	CPSR_panel0	CPSR_panel0			Other																												
GJB2	gene	GJB2	CPSR_panel0	CPSR_panel0			Other																												
GPC3	gene	GPC3	CPSR_panel0	CPSR_panel0			Other																												
GREM1	gene	GREM1	CPSR_panel0	CPSR_panel0			Other																												
HABP2	gene	HABP2	CPSR_panel0	CPSR_panel0			Other																												
HFE	gene	HFE	CPSR_panel0	CPSR_panel0			Other																												
HMBS	gene	HMBS	CPSR_panel0	CPSR_panel0			Other																												
HNF1A	gene	HNF1A	CPSR_panel0	CPSR_panel0			Other																												
HNF1B	gene	HNF1B	CPSR_panel0	CPSR_panel0			Other																												
HOXB13	gene	HOXB13	CPSR_panel0	CPSR_panel0			Other																												
HRAS	gene	HRAS	CPSR_panel0	CPSR_panel0			Other																												
ITK	gene	ITK	CPSR_panel0	CPSR_panel0			Other																												
JMJD1C	gene	JMJD1C	CPSR_panel0	CPSR_panel0			Other																												
KDR	gene	KDR	CPSR_panel0	CPSR_panel0			Other																												
KIF1B	gene	KIF1B	CPSR_panel0	CPSR_panel0			Other																												
KIT	gene	KIT	CPSR_panel0	CPSR_panel0			Other																												
KRAS	gene	KRAS	CPSR_panel0	CPSR_panel0			Other																												
LMO1	gene	LMO1	CPSR_panel0	CPSR_panel0			Other																												
LZTR1	gene	LZTR1	CPSR_panel0	CPSR_panel0			Other																												
MAP2K1	gene	MAP2K1	CPSR_panel0	CPSR_panel0			Other																												
MAP2K2	gene	MAP2K2	CPSR_panel0	CPSR_panel0			Other																												
MAX	gene	MAX	CPSR_panel0	CPSR_panel0			Other																												
MEN1	gene	MEN1	CPSR_panel0	CPSR_panel0			Other																												
MET	gene	MET	CPSR_panel0	CPSR_panel0			Other																												
MITF	gene	MITF	CPSR_panel0	CPSR_panel0			Other																												
MLH1	gene	MLH1	CPSR_panel0	CPSR_panel0			Other																												
MLH3	gene	MLH3	CPSR_panel0	CPSR_panel0			Other																												
MPL	gene	MPL	CPSR_panel0	CPSR_panel0			Other																												
MRE11	gene	MRE11	CPSR_panel0	CPSR_panel0			Other																												
MSH2	gene	MSH2	CPSR_panel0	CPSR_panel0			Other																												
MSH3	gene	MSH3	CPSR_panel0	CPSR_panel0			Other																												
MSH6	gene	MSH6	CPSR_panel0	CPSR_panel0			Other																												
MTAP	gene	MTAP	CPSR_panel0	CPSR_panel0			Other																												
MUTYH	gene	MUTYH	CPSR_panel0	CPSR_panel0			Other																												
NBN	gene	NBN	CPSR_panel0	CPSR_panel0			Other																												
NF1	gene	NF1	CPSR_panel0	CPSR_panel0			Other																												
NF2	gene	NF2	CPSR_panel0	CPSR_panel0			Other																												
NHP2	gene	NHP2	CPSR_panel0	CPSR_panel0			Other																												
NOP10	gene	NOP10	CPSR_panel0	CPSR_panel0			Other																												
NRAS	gene	NRAS	CPSR_panel0	CPSR_panel0			Other																												
NSD1	gene	NSD1	CPSR_panel0	CPSR_panel0			Other																												
NTHL1	gene	NTHL1	CPSR_panel0	CPSR_panel0			Other																												
OGG1	gene	OGG1	CPSR_panel0	CPSR_panel0			Other																												
PALB2	gene	PALB2	CPSR_panel0	CPSR_panel0			Other																												
PAX5	gene	PAX5	CPSR_panel0	CPSR_panel0			Other																												
PDGFRA	gene	PDGFRA	CPSR_panel0	CPSR_panel0			Other																												
PHOX2B	gene	PHOX2B	CPSR_panel0	CPSR_panel0			Other																												
PIK3CA	gene	PIK3CA	CPSR_panel0	CPSR_panel0			Other																												
PINK1	gene	PINK1	CPSR_panel0	CPSR_panel0			Other																												
PMS1	gene	PMS1	CPSR_panel0	CPSR_panel0			Other																												
PMS2	gene	PMS2	CPSR_panel0	CPSR_panel0			Other																												
POLD1	gene	POLD1	CPSR_panel0	CPSR_panel0			Other																												
POLE	gene	POLE	CPSR_panel0	CPSR_panel0			Other																												
POLH	gene	POLH	CPSR_panel0	CPSR_panel0			Other																												
POLQ	gene	POLQ	CPSR_panel0	CPSR_panel0			Other																												
POT1	gene	POT1	CPSR_panel0	CPSR_panel0			Other																												
PPM1D	gene	PPM1D	CPSR_panel0	CPSR_panel0			Other																												
PRDM9	gene	PRDM9	CPSR_panel0	CPSR_panel0			Other																												
PRF1	gene	PRF1	CPSR_panel0	CPSR_panel0			Other																												
PRKAR1A	gene	PRKAR1A	CPSR_panel0	CPSR_panel0			Other																												
PRSS1	gene	PRSS1	CPSR_panel0	CPSR_panel0			Other																												
PTCH1	gene	PTCH1	CPSR_panel0	CPSR_panel0			Other																												
PTEN	gene	PTEN	CPSR_panel0	CPSR_panel0			Other																												
PTPN11	gene	PTPN11	CPSR_panel0	CPSR_panel0			Other																												
PTPN13	gene	PTPN13	CPSR_panel0	CPSR_panel0			Other																												
RAD50	gene	RAD50	CPSR_panel0	CPSR_panel0			Other																												
RAD51	gene	RAD51	CPSR_panel0	CPSR_panel0			Other																												
RAD51B	gene	RAD51B	CPSR_panel0	CPSR_panel0			Other																												
RAD51C	gene	RAD51C	CPSR_panel0	CPSR_panel0			Other																												
RAD51D	gene	RAD51D	CPSR_panel0	CPSR_panel0			Other																												
RAF1	gene	RAF1	CPSR_panel0	CPSR_panel0			Other																												
RB1	gene	RB1	CPSR_panel0	CPSR_panel0			Other																												
RCC2	gene	RCC2	CPSR_panel0	CPSR_panel0			Other																												
RECQL	gene	RECQL	CPSR_panel0	CPSR_panel0			Other																												
RECQL4	gene	RECQL4	CPSR_panel0	CPSR_panel0			Other																												
RET	gene	RET	CPSR_panel0	CPSR_panel0			Other																												
RFWD3	gene	RFWD3	CPSR_panel0	CPSR_panel0			Other																												
RHBDF2	gene	RHBDF2	CPSR_panel0	CPSR_panel0			Other																												
RING1	gene	RING1	CPSR_panel0	CPSR_panel0			Other																												
RINT1	gene	RINT1	CPSR_panel0	CPSR_panel0			Other																												
RMRP	gene	RMRP	CPSR_panel0	CPSR_panel0			Other																												
RUNX1	gene	RUNX1	CPSR_panel0	CPSR_panel0			Other																												
SBDS	gene	SBDS	CPSR_panel0	CPSR_panel0			Other																												
SCG5	gene	SCG5	CPSR_panel0	CPSR_panel0			Other																												
SDHA	gene	SDHA	CPSR_panel0	CPSR_panel0			Other																												
SDHAF2	gene	SDHAF2	CPSR_panel0	CPSR_panel0			Other																												
SDHB	gene	SDHB	CPSR_panel0	CPSR_panel0			Other																												
SDHC	gene	SDHC	CPSR_panel0	CPSR_panel0			Other																												
