Entity Name	Entity type	Gene Symbol	Sources	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
JUN	gene	JUN	foundation_one	foundation_one			Other																												
KDR	gene	KDR	foundation_one	foundation_one			Other																												
KEL	gene	KEL	foundation_one	foundation_one			Other																												
KIT	gene	KIT	foundation_one	foundation_one			Other																												
KRAS	gene	KRAS	foundation_one	foundation_one			Other																												
LMO1	gene	LMO1	foundation_one	foundation_one			Other																												
LYN	gene	LYN	foundation_one	foundation_one			Other																												
SMAD2	gene	SMAD2	foundation_one	foundation_one			Other																												
SMAD3	gene	SMAD3	foundation_one	foundation_one			Other																												
SMAD4	gene	SMAD4	foundation_one	foundation_one			Other																												
MCL1	gene	MCL1	foundation_one	foundation_one			Other																												
MDM2	gene	MDM2	foundation_one	foundation_one			Other																												
MDM4	gene	MDM4	foundation_one	foundation_one			Other																												
MAP3K1	gene	MAP3K1	foundation_one	foundation_one			Other																												
MEN1	gene	MEN1	foundation_one	foundation_one			Other																												
MET	gene	MET	foundation_one	foundation_one			Other																												
MITF	gene	MITF	foundation_one	foundation_one			Other																												
MLH1	gene	MLH1	foundation_one	foundation_one			Other																												
KMT2A	gene	KMT2A	foundation_one	foundation_one			Other																												
MPL	gene	MPL	foundation_one	foundation_one			Other																												
MRE11A	gene	MRE11A	foundation_one	foundation_one			Other																												
MSH2	gene	MSH2	foundation_one	foundation_one			Other																												
MUTYH	gene	MUTYH	foundation_one	foundation_one			Other																												
MYB	gene	MYB	foundation_one	foundation_one			Other																												
MYC	gene	MYC	foundation_one	foundation_one			Other																												
MYCL	gene	MYCL	foundation_one	foundation_one			Other																												
MYCN	gene	MYCN	foundation_one	foundation_one			Other																												
MYD88	gene	MYD88	foundation_one	foundation_one			Other																												
NF1	gene	NF1	foundation_one	foundation_one			Other																												
NF2	gene	NF2	foundation_one	foundation_one			Other																												
NFE2L2	gene	NFE2L2	foundation_one	foundation_one			Other																												
NFKBIA	gene	NFKBIA	foundation_one	foundation_one			Other																												
NOTCH1	gene	NOTCH1	foundation_one	foundation_one			Other																												
NOTCH2	gene	NOTCH2	foundation_one	foundation_one			Other																												
NOTCH3	gene	NOTCH3	foundation_one	foundation_one			Other																												
NPM1	gene	NPM1	foundation_one	foundation_one			Other																												
NRAS	gene	NRAS	foundation_one	foundation_one			Other																												
NTRK1	gene	NTRK1	foundation_one	foundation_one			Other																												
NTRK2	gene	NTRK2	foundation_one	foundation_one			Other																												
NTRK3	gene	NTRK3	foundation_one	foundation_one			Other																												
DDR2	gene	DDR2	foundation_one	foundation_one			Other																												
PAK3	gene	PAK3	foundation_one	foundation_one			Other																												
PARK2	gene	PARK2	foundation_one	foundation_one			Other																												
PAX5	gene	PAX5	foundation_one	foundation_one			Other																												
PDGFRA	gene	PDGFRA	foundation_one	foundation_one			Other																												
PDGFRB	gene	PDGFRB	foundation_one	foundation_one			Other																												
PDK1	gene	PDK1	foundation_one	foundation_one			Other																												
PIK3C2B	gene	PIK3C2B	foundation_one	foundation_one			Other																												
PIK3CA	gene	PIK3CA	foundation_one	foundation_one			Other																												
PIK3CB	gene	PIK3CB	foundation_one	foundation_one			Other																												
PIK3CG	gene	PIK3CG	foundation_one	foundation_one			Other																												
PIK3R1	gene	PIK3R1	foundation_one	foundation_one			Other																												
PIK3R2	gene	PIK3R2	foundation_one	foundation_one			Other																												
PLCG2	gene	PLCG2	foundation_one	foundation_one			Other																												
PMS2	gene	PMS2	foundation_one	foundation_one			Other																												
POLD1	gene	POLD1	foundation_one	foundation_one			Other																												
POLE	gene	POLE	foundation_one	foundation_one			Other																												
PPP2R1A	gene	PPP2R1A	foundation_one	foundation_one			Other																												
PRKAR1A	gene	PRKAR1A	foundation_one	foundation_one			Other																												
PRKCI	gene	PRKCI	foundation_one	foundation_one			Other																												
PRKDC	gene	PRKDC	foundation_one	foundation_one			Other																												
MAP2K1	gene	MAP2K1	foundation_one	foundation_one			Other																												
MAP2K2	gene	MAP2K2	foundation_one	foundation_one			Other																												
PRSS8	gene	PRSS8	foundation_one	foundation_one			Other																												
PTCH1	gene	PTCH1	foundation_one	foundation_one			Other																												
PTEN	gene	PTEN	foundation_one	foundation_one			Other																												
PTPN11	gene	PTPN11	foundation_one	foundation_one			Other																												
RAC1	gene	RAC1	foundation_one	foundation_one			Other																												
RAD51	gene	RAD51	foundation_one	foundation_one			Other																												
RAF1	gene	RAF1	foundation_one	foundation_one			Other																												
RANBP2	gene	RANBP2	foundation_one	foundation_one			Other																												
RARA	gene	RARA	foundation_one	foundation_one			Other																												
RB1	gene	RB1	foundation_one	foundation_one			Other																												
KDM5A	gene	KDM5A	foundation_one	foundation_one			Other																												
RET	gene	RET	foundation_one	foundation_one			Other																												
ROS1	gene	ROS1	foundation_one	foundation_one			Other																												
SDHA	gene	SDHA	foundation_one	foundation_one			Other																												
SDHB	gene	SDHB	foundation_one	foundation_one			Other																												
SDHC	gene	SDHC	foundation_one	foundation_one			Other																												
SDHD	gene	SDHD	foundation_one	foundation_one			Other																												
MAP2K4	gene	MAP2K4	foundation_one	foundation_one			Other																												
SMARCA4	gene	SMARCA4	foundation_one	foundation_one			Other																												
SMARCB1	gene	SMARCB1	foundation_one	foundation_one			Other																												
SMO	gene	SMO	foundation_one	foundation_one			Other																												
SOX2	gene	SOX2	foundation_one	foundation_one			Other																												
SOX9	gene	SOX9	foundation_one	foundation_one			Other																												
SOX10	gene	SOX10	foundation_one	foundation_one			Other																												
SPTA1	gene	SPTA1	foundation_one	foundation_one			Other																												
SRC	gene	SRC	foundation_one	foundation_one			Other																												
STAT3	gene	STAT3	foundation_one	foundation_one			Other																												
STAT4	gene	STAT4	foundation_one	foundation_one			Other																												
AURKA	gene	AURKA	foundation_one	foundation_one			Other																												
STK11	gene	STK11	foundation_one	foundation_one			Other																												
SYK	gene	SYK	foundation_one	foundation_one			Other																												
TAF1	gene	TAF1	foundation_one	foundation_one			Other																												
TBX3	gene	TBX3	foundation_one	foundation_one			Other																												
HNF1A	gene	HNF1A	foundation_one	foundation_one			Other																												
TERC	gene	TERC	foundation_one	foundation_one			Other																												
TERT	gene	TERT	foundation_one	foundation_one			Other																												
TGFBR2	gene	TGFBR2	foundation_one	foundation_one			Other																												
NKX2-1	gene	NKX2-1	foundation_one	foundation_one			Other																												
TMPRSS2	gene	TMPRSS2	foundation_one	foundation_one			Other																												
TNFAIP3	gene	TNFAIP3	foundation_one	foundation_one			Other																												
TOP1	gene	TOP1	foundation_one	foundation_one			Other																												
TOP2A	gene	TOP2A	foundation_one	foundation_one			Other																												
TP53	gene	TP53	foundation_one	foundation_one			Other																												
TSC1	gene	TSC1	foundation_one	foundation_one			Other																												
TSC2	gene	TSC2	foundation_one	foundation_one			Other																												
TSHR	gene	TSHR	foundation_one	foundation_one			Other																												
U2AF1	gene	U2AF1	foundation_one	foundation_one			Other																												
KDM6A	gene	KDM6A	foundation_one	foundation_one			Other																												
VEGFA	gene	VEGFA	foundation_one	foundation_one			Other																												
VHL	gene	VHL	foundation_one	foundation_one			Other																												
WT1	gene	WT1	foundation_one	foundation_one			Other																												
XPO1	gene	XPO1	foundation_one	foundation_one			Other																												
ZNF217	gene	ZNF217	foundation_one	foundation_one			Other																												
KAT6A	gene	KAT6A	foundation_one	foundation_one			Other																												
FGF23	gene	FGF23	foundation_one	foundation_one			Other																												
KMT2D	gene	KMT2D	foundation_one	foundation_one			Other																												
LZTR1	gene	LZTR1	foundation_one	foundation_one			Other																												
RBM10	gene	RBM10	foundation_one	foundation_one			Other																												
KDM5C	gene	KDM5C	foundation_one	foundation_one			Other																												
ARID1A	gene	ARID1A	foundation_one	foundation_one			Other																												
AXIN1	gene	AXIN1	foundation_one	foundation_one			Other																												
BAP1	gene	BAP1	foundation_one	foundation_one			Other																												
SPOP	gene	SPOP	foundation_one	foundation_one			Other																												
CUL3	gene	CUL3	foundation_one	foundation_one			Other																												
SOCS1	gene	SOCS1	foundation_one	foundation_one			Other																												
IRS2	gene	IRS2	foundation_one	foundation_one			Other																												
TNFRSF14	gene	TNFRSF14	foundation_one	foundation_one			Other																												
INPP4B	gene	INPP4B	foundation_one	foundation_one			Other																												
WISP3	gene	WISP3	foundation_one	foundation_one			Other																												
FUBP1	gene	FUBP1	foundation_one	foundation_one			Other																												
AURKB	gene	AURKB	foundation_one	foundation_one			Other																												
SLIT2	gene	SLIT2	foundation_one	foundation_one			Other																												
QKI	gene	QKI	foundation_one	foundation_one			Other																												
SNCAIP	gene	SNCAIP	foundation_one	foundation_one			Other																												
IKBKE	gene	IKBKE	foundation_one	foundation_one			Other																												
NUP93	gene	NUP93	foundation_one	foundation_one			Other																												
KEAP1	gene	KEAP1	foundation_one	foundation_one			Other																												
MAGI2	gene	MAGI2	foundation_one	foundation_one			Other																												
FGF19	gene	FGF19	foundation_one	foundation_one			Other																												
MED12	gene	MED12	foundation_one	foundation_one			Other																												
AKT3	gene	AKT3	foundation_one	foundation_one			Other																												
RAD50	gene	RAD50	foundation_one	foundation_one			Other																												
ARFRP1	gene	ARFRP1	foundation_one	foundation_one			Other																												
IKZF1	gene	IKZF1	foundation_one	foundation_one			Other																												
CTCF	gene	CTCF	foundation_one	foundation_one			Other																												
GNA13	gene	GNA13	foundation_one	foundation_one			Other																												
STAG2	gene	STAG2	foundation_one	foundation_one			Other																												
FRS2	gene	FRS2	foundation_one	foundation_one			Other																												
CHEK2	gene	CHEK2	foundation_one	foundation_one			Other																												
SPEN	gene	SPEN	foundation_one	foundation_one			Other																												
CIC	gene	CIC	foundation_one	foundation_one			Other																												
DICER1	gene	DICER1	foundation_one	foundation_one			Other																												
SF3B1	gene	SF3B1	foundation_one	foundation_one			Other																												
BRD4	gene	BRD4	foundation_one	foundation_one			Other																												
ADGRA2	gene	ADGRA2	foundation_one	foundation_one			Other																												
FOXP1	gene	FOXP1	foundation_one	foundation_one			Other																												
SETD2	gene	SETD2	foundation_one	foundation_one			Other																												
CD274	gene	CD274	foundation_one	foundation_one			Other																												
SUFU	gene	SUFU	foundation_one	foundation_one			Other																												
CDK12	gene	CDK12	foundation_one	foundation_one			Other																												
LRP1B	gene	LRP1B	foundation_one	foundation_one			Other																												
ERRFI1	gene	ERRFI1	foundation_one	foundation_one			Other																												
TET2	gene	TET2	foundation_one	foundation_one			Other																												
FAM46C	gene	FAM46C	foundation_one	foundation_one			Other																												
BCOR	gene	BCOR	foundation_one	foundation_one			Other																												
RNF43	gene	RNF43	foundation_one	foundation_one			Other																												
FANCL	gene	FANCL	foundation_one	foundation_one			Other																												
PBRM1	gene	PBRM1	foundation_one	foundation_one			Other																												
FBXW7	gene	FBXW7	foundation_one	foundation_one			Other																												
EMSY	gene	EMSY	foundation_one	foundation_one			Other																												
ARID1B	gene	ARID1B	foundation_one	foundation_one			Other																												
RPTOR	gene	RPTOR	foundation_one	foundation_one			Other																												
ZBTB2	gene	ZBTB2	foundation_one	foundation_one			Other																												
KMT2C	gene	KMT2C	foundation_one	foundation_one			Other																												
BCORL1	gene	BCORL1	foundation_one	foundation_one			Other																												
CRLF2	gene	CRLF2	foundation_one	foundation_one			Other																												
NSD1	gene	NSD1	foundation_one	foundation_one			Other																												
GID4	gene	GID4	foundation_one	foundation_one			Other																												
CDC73	gene	CDC73	foundation_one	foundation_one			Other																												
PALB2	gene	PALB2	foundation_one	foundation_one			Other																												
ZNF703	gene	ZNF703	foundation_one	foundation_one			Other																												
PREX2	gene	PREX2	foundation_one	foundation_one			Other																												
PDCD1LG2	gene	PDCD1LG2	foundation_one	foundation_one			Other																												
BRIP1	gene	BRIP1	foundation_one	foundation_one			Other																												
CARD11	gene	CARD11	foundation_one	foundation_one			Other																												
DOT1L	gene	DOT1L	foundation_one	foundation_one			Other																												
KLHL6	gene	KLHL6	foundation_one	foundation_one			Other																												
AMER1	gene	AMER1	foundation_one	foundation_one			Other																												
ASXL1	gene	ASXL1	foundation_one	foundation_one			Other																												
ARID2	gene	ARID2	foundation_one	foundation_one			Other																												
FLCN	gene	FLCN	foundation_one	foundation_one			Other																												
RICTOR	gene	RICTOR	foundation_one	foundation_one			Other																												
MEF2B	gene	MEF2B	foundation_one	foundation_one			Other																												
