Entity Name	Entity type	Gene Symbol	Sources	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
MDM4	gene	MDM4	oncokb	oncokb			Other																												
MAP3K1	gene	MAP3K1	oncokb	oncokb			Other																												
MEN1	gene	MEN1	oncokb	oncokb			Other																												
MET	gene	MET	oncokb	oncokb			Other																												
CIITA	gene	CIITA	oncokb	oncokb			Other																												
MITF	gene	MITF	oncokb	oncokb			Other																												
MLH1	gene	MLH1	oncokb	oncokb			Other																												
KMT2A	gene	KMT2A	oncokb	oncokb			Other																												
MPL	gene	MPL	oncokb	oncokb			Other																												
MRE11A	gene	MRE11A	oncokb	oncokb			Other																												
MSH2	gene	MSH2	oncokb	oncokb			Other																												
MSH3	gene	MSH3	oncokb	oncokb			Other																												
MSI1	gene	MSI1	oncokb	oncokb			Other																												
MST1	gene	MST1	oncokb	oncokb			Other																												
MST1R	gene	MST1R	oncokb	oncokb			Other																												
MUTYH	gene	MUTYH	oncokb	oncokb			Other																												
MYC	gene	MYC	oncokb	oncokb			Other																												
MYCL	gene	MYCL	oncokb	oncokb			Other																												
MYCN	gene	MYCN	oncokb	oncokb			Other																												
MYD88	gene	MYD88	oncokb	oncokb			Other																												
MYOD1	gene	MYOD1	oncokb	oncokb			Other																												
NBN	gene	NBN	oncokb	oncokb			Other																												
NF1	gene	NF1	oncokb	oncokb			Other																												
NF2	gene	NF2	oncokb	oncokb			Other																												
NFE2	gene	NFE2	oncokb	oncokb			Other																												
NFE2L2	gene	NFE2L2	oncokb	oncokb			Other																												
NFKBIA	gene	NFKBIA	oncokb	oncokb			Other																												
NKX3-1	gene	NKX3-1	oncokb	oncokb			Other																												
NOTCH1	gene	NOTCH1	oncokb	oncokb			Other																												
NOTCH2	gene	NOTCH2	oncokb	oncokb			Other																												
NOTCH3	gene	NOTCH3	oncokb	oncokb			Other																												
NOTCH4	gene	NOTCH4	oncokb	oncokb			Other																												
NPM1	gene	NPM1	oncokb	oncokb			Other																												
NRAS	gene	NRAS	oncokb	oncokb			Other																												
NTHL1	gene	NTHL1	oncokb	oncokb			Other																												
NTRK1	gene	NTRK1	oncokb	oncokb			Other																												
NTRK2	gene	NTRK2	oncokb	oncokb			Other																												
NTRK3	gene	NTRK3	oncokb	oncokb			Other																												
DDR2	gene	DDR2	oncokb	oncokb			Other																												
FURIN	gene	FURIN	oncokb	oncokb			Other																												
PAK1	gene	PAK1	oncokb	oncokb			Other																												
PARK2	gene	PARK2	oncokb	oncokb			Other																												
PAX5	gene	PAX5	oncokb	oncokb			Other																												
PCBP1	gene	PCBP1	oncokb	oncokb			Other																												
PDCD1	gene	PDCD1	oncokb	oncokb			Other																												
PDGFRA	gene	PDGFRA	oncokb	oncokb			Other																												
PDGFRB	gene	PDGFRB	oncokb	oncokb			Other																												
PDPK1	gene	PDPK1	oncokb	oncokb			Other																												
PGR	gene	PGR	oncokb	oncokb			Other																												
PIGA	gene	PIGA	oncokb	oncokb			Other																												
PIK3C2G	gene	PIK3C2G	oncokb	oncokb			Other																												
PIK3C3	gene	PIK3C3	oncokb	oncokb			Other																												
PIK3CA	gene	PIK3CA	oncokb	oncokb			Other																												
PIK3CB	gene	PIK3CB	oncokb	oncokb			Other																												
PIM1	gene	PIM1	oncokb	oncokb			Other																												
PIK3CD	gene	PIK3CD	oncokb	oncokb			Other																												
PIK3CG	gene	PIK3CG	oncokb	oncokb			Other																												
PIK3R1	gene	PIK3R1	oncokb	oncokb			Other																												
PIK3R2	gene	PIK3R2	oncokb	oncokb			Other																												
PLCG1	gene	PLCG1	oncokb	oncokb			Other																												
PLCG2	gene	PLCG2	oncokb	oncokb			Other																												
PMAIP1	gene	PMAIP1	oncokb	oncokb			Other																												
PMS1	gene	PMS1	oncokb	oncokb			Other																												
PMS2	gene	PMS2	oncokb	oncokb			Other																												
POLD1	gene	POLD1	oncokb	oncokb			Other																												
POLE	gene	POLE	oncokb	oncokb			Other																												
PPARG	gene	PPARG	oncokb	oncokb			Other																												
PPP2R1A	gene	PPP2R1A	oncokb	oncokb			Other																												
PPP6C	gene	PPP6C	oncokb	oncokb			Other																												
PRKAR1A	gene	PRKAR1A	oncokb	oncokb			Other																												
PRKCI	gene	PRKCI	oncokb	oncokb			Other																												
PRKD1	gene	PRKD1	oncokb	oncokb			Other																												
MAPK1	gene	MAPK1	oncokb	oncokb			Other																												
MAPK3	gene	MAPK3	oncokb	oncokb			Other																												
MAP2K1	gene	MAP2K1	oncokb	oncokb			Other																												
MAP2K2	gene	MAP2K2	oncokb	oncokb			Other																												
PRSS1	gene	PRSS1	oncokb	oncokb			Other																												
PTCH1	gene	PTCH1	oncokb	oncokb			Other																												
PTEN	gene	PTEN	oncokb	oncokb			Other																												
PTPN1	gene	PTPN1	oncokb	oncokb			Other																												
PTPN2	gene	PTPN2	oncokb	oncokb			Other																												
PTPN11	gene	PTPN11	oncokb	oncokb			Other																												
PTPRD	gene	PTPRD	oncokb	oncokb			Other																												
PTPRS	gene	PTPRS	oncokb	oncokb			Other																												
RAC1	gene	RAC1	oncokb	oncokb			Other																												
RAC2	gene	RAC2	oncokb	oncokb			Other																												
RAD21	gene	RAD21	oncokb	oncokb			Other																												
RAD51	gene	RAD51	oncokb	oncokb			Other																												
