Entity Name	Entity type	Gene Symbol	Sources	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
MAP2K1	gene	MAP2K1	msk_heme	msk_heme			Other																												
MAP2K2	gene	MAP2K2	msk_heme	msk_heme			Other																												
PTCH1	gene	PTCH1	msk_heme	msk_heme			Other																												
PTEN	gene	PTEN	msk_heme	msk_heme			Other																												
PTPN1	gene	PTPN1	msk_heme	msk_heme			Other																												
PTPN2	gene	PTPN2	msk_heme	msk_heme			Other																												
PTPN11	gene	PTPN11	msk_heme	msk_heme			Other																												
RAD21	gene	RAD21	msk_heme	msk_heme			Other																												
RAD51	gene	RAD51	msk_heme	msk_heme			Other																												
RAD51C	gene	RAD51C	msk_heme	msk_heme			Other																												
RAD51B	gene	RAD51B	msk_heme	msk_heme			Other																												
RAD51D	gene	RAD51D	msk_heme	msk_heme			Other																												
RAD52	gene	RAD52	msk_heme	msk_heme			Other																												
RAF1	gene	RAF1	msk_heme	msk_heme			Other																												
RARA	gene	RARA	msk_heme	msk_heme			Other																												
RB1	gene	RB1	msk_heme	msk_heme			Other																												
ARID4A	gene	ARID4A	msk_heme	msk_heme			Other																												
KDM5A	gene	KDM5A	msk_heme	msk_heme			Other																												
REL	gene	REL	msk_heme	msk_heme			Other																												
RET	gene	RET	msk_heme	msk_heme			Other																												
ROBO1	gene	ROBO1	msk_heme	msk_heme			Other																												
ROS1	gene	ROS1	msk_heme	msk_heme			Other																												
ATXN2	gene	ATXN2	msk_heme	msk_heme			Other																												
SDHA	gene	SDHA	msk_heme	msk_heme			Other																												
SDHB	gene	SDHB	msk_heme	msk_heme			Other																												
SDHC	gene	SDHC	msk_heme	msk_heme			Other																												
SDHD	gene	SDHD	msk_heme	msk_heme			Other																												
MAP2K4	gene	MAP2K4	msk_heme	msk_heme			Other																												
SRSF2	gene	SRSF2	msk_heme	msk_heme			Other																												
SGK1	gene	SGK1	msk_heme	msk_heme			Other																												
SMARCA4	gene	SMARCA4	msk_heme	msk_heme			Other																												
SMARCB1	gene	SMARCB1	msk_heme	msk_heme			Other																												
SMARCD1	gene	SMARCD1	msk_heme	msk_heme			Other																												
SMO	gene	SMO	msk_heme	msk_heme			Other																												
SOX2	gene	SOX2	msk_heme	msk_heme			Other																												
SRC	gene	SRC	msk_heme	msk_heme			Other																												
STAT3	gene	STAT3	msk_heme	msk_heme			Other																												
STAT5A	gene	STAT5A	msk_heme	msk_heme			Other																												
STAT5B	gene	STAT5B	msk_heme	msk_heme			Other																												
