Entity Name	Entity type	Gene Symbol	Sources	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
MAPKAP1	gene	MAPKAP1	AZ300	AZ300			Other																												
MCL1	gene	MCL1	AZ300	AZ300			Other																												
MDM2	gene	MDM2	AZ300	AZ300			Other																												
MDM4	gene	MDM4	AZ300	AZ300			Other																												
MECOM	gene	MECOM	AZ300	AZ300			Other																												
MED12	gene	MED12	AZ300	AZ300			Other																												
MET	gene	MET	AZ300	AZ300			Other																												
MGA	gene	MGA	AZ300	AZ300			Other																												
MIR142	gene	MIR142	AZ300	AZ300			Other																												
MITF	gene	MITF	AZ300	AZ300			Other																												
MLH1	gene	MLH1	AZ300	AZ300			Other																												
MLH3	gene	MLH3	AZ300	AZ300			Other																												
MLST8	gene	MLST8	AZ300	AZ300			Other																												
MPL	gene	MPL	AZ300	AZ300			Other																												
MRAS	gene	MRAS	AZ300	AZ300			Other																												
MSH2	gene	MSH2	AZ300	AZ300			Other																												
MSH3	gene	MSH3	AZ300	AZ300			Other																												
MSH6	gene	MSH6	AZ300	AZ300			Other																												
MTOR	gene	MTOR	AZ300	AZ300			Other																												
MUTYH	gene	MUTYH	AZ300	AZ300			Other																												
MYC	gene	MYC	AZ300	AZ300			Other																												
MYCL	gene	MYCL	AZ300	AZ300			Other																												
MYCN	gene	MYCN	AZ300	AZ300			Other																												
MYH9	gene	MYH9	AZ300	AZ300			Other																												
NAV3	gene	NAV3	AZ300	AZ300			Other																												
NCOR1	gene	NCOR1	AZ300	AZ300			Other																												
NCOR2	gene	NCOR2	AZ300	AZ300			Other																												
NF1	gene	NF1	AZ300	AZ300			Other																												
NF2	gene	NF2	AZ300	AZ300			Other																												
NFE2L2	gene	NFE2L2	AZ300	AZ300			Other																												
NFE2L3	gene	NFE2L3	AZ300	AZ300			Other																												
NKX2-1	gene	NKX2-1	AZ300	AZ300			Other																												
NKX2-8	gene	NKX2-8	AZ300	AZ300			Other																												
NOTCH1	gene	NOTCH1	AZ300	AZ300			Other																												
NPM1	gene	NPM1	AZ300	AZ300			Other																												
NRAS	gene	NRAS	AZ300	AZ300			Other																												
NRG1	gene	NRG1	AZ300	AZ300			Other																												
NSD1	gene	NSD1	AZ300	AZ300			Other																												
PAK1	gene	PAK1	AZ300	AZ300			Other																												
PALB2	gene	PALB2	AZ300	AZ300			Other																												
PBRM1	gene	PBRM1	AZ300	AZ300			Other																												
PCBP1	gene	PCBP1	AZ300	AZ300			Other																												
PDGFRA	gene	PDGFRA	AZ300	AZ300			Other																												
PDPK1	gene	PDPK1	AZ300	AZ300			Other																												
PHF6	gene	PHF6	AZ300	AZ300			Other																												
PHLPP1	gene	PHLPP1	AZ300	AZ300			Other																												
PHLPP2	gene	PHLPP2	AZ300	AZ300			Other																												
PIK3C2B	gene	PIK3C2B	AZ300	AZ300			Other																												
PIK3C2G	gene	PIK3C2G	AZ300	AZ300			Other																												
PIK3C3	gene	PIK3C3	AZ300	AZ300			Other																												
PIK3CA	gene	PIK3CA	AZ300	AZ300			Other																												
PIK3CB	gene	PIK3CB	AZ300	AZ300			Other																												
PIK3CD	gene	PIK3CD	AZ300	AZ300			Other																												
PIK3CG	gene	PIK3CG	AZ300	AZ300			Other																												
PIK3R1	gene	PIK3R1	AZ300	AZ300			Other																												
PIK3R2	gene	PIK3R2	AZ300	AZ300			Other																												
PIM1	gene	PIM1	AZ300	AZ300			Other																												
PIM2	gene	PIM2	AZ300	AZ300			Other																												
PIM3	gene	PIM3	AZ300	AZ300			Other																												
PMS1	gene	PMS1	AZ300	AZ300			Other																												
PMS2	gene	PMS2	AZ300	AZ300			Other																												
POLD1	gene	POLD1	AZ300	AZ300			Other																												
POLE	gene	POLE	AZ300	AZ300			Other																												
POLQ	gene	POLQ	AZ300	AZ300			Other																												
PPP2R1A	gene	PPP2R1A	AZ300	AZ300			Other																												
PPP2R2A	gene	PPP2R2A	AZ300	AZ300			Other																												
PRKAA1	gene	PRKAA1	AZ300	AZ300			Other																												
PRKAA2	gene	PRKAA2	AZ300	AZ300			Other																												
PRKAB1	gene	PRKAB1	AZ300	AZ300			Other																												
PRX	gene	PRX	AZ300	AZ300			Other																												
PTCH1	gene	PTCH1	AZ300	AZ300			Other																												
PTEN	gene	PTEN	AZ300	AZ300			Other																												
PTPN11	gene	PTPN11	AZ300	AZ300			Other																												
PTPN6	gene	PTPN6	AZ300	AZ300			Other																												
RAC1	gene	RAC1	AZ300	AZ300			Other																												
RAD21	gene	RAD21	AZ300	AZ300			Other																												
RAD51B	gene	RAD51B	AZ300	AZ300			Other																												
RAD51C	gene	RAD51C	AZ300	AZ300			Other																												
RAD51D	gene	RAD51D	AZ300	AZ300			Other																												
RAF1	gene	RAF1	AZ300	AZ300			Other																												
RASA1	gene	RASA1	AZ300	AZ300			Other																												
RB1	gene	RB1	AZ300	AZ300			Other																												
RBM10	gene	RBM10	AZ300	AZ300			Other																												
RELN	gene	RELN	AZ300	AZ300			Other																												
RET	gene	RET	AZ300	AZ300			Other																												
RHEB	gene	RHEB	AZ300	AZ300			Other																												
RHOA	gene	RHOA	AZ300	AZ300			Other																												
RICTOR	gene	RICTOR	AZ300	AZ300			Other																												
RIT1	gene	RIT1	AZ300	AZ300			Other																												
ROS1	gene	ROS1	AZ300	AZ300			Other																												
RPL22	gene	RPL22	AZ300	AZ300			Other																												
RPL5	gene	RPL5	AZ300	AZ300			Other																												
RPS6	gene	RPS6	AZ300	AZ300			Other																												
RPS6KB1	gene	RPS6KB1	AZ300	AZ300			Other																												
RPS6KB2	gene	RPS6KB2	AZ300	AZ300			Other																												
RPTOR	gene	RPTOR	AZ300	AZ300			Other																												
RUNX1	gene	RUNX1	AZ300	AZ300			Other																												
SETBP1	gene	SETBP1	AZ300	AZ300			Other																												
SETD2	gene	SETD2	AZ300	AZ300			Other																												
SF3B1	gene	SF3B1	AZ300	AZ300			Other																												
SGK1	gene	SGK1	AZ300	AZ300			Other																												
SGK2	gene	SGK2	AZ300	AZ300			Other																												
SGK3	gene	SGK3	AZ300	AZ300			Other																												
SHOC2	gene	SHOC2	AZ300	AZ300			Other																												
SIN3A	gene	SIN3A	AZ300	AZ300			Other																												
SMAD2	gene	SMAD2	AZ300	AZ300			Other																												
SMAD4	gene	SMAD4	AZ300	AZ300			Other																												
SMARCA4	gene	SMARCA4	AZ300	AZ300			Other																												
SMARCB1	gene	SMARCB1	AZ300	AZ300			Other																												
SMC1A	gene	SMC1A	AZ300	AZ300			Other																												
SMC3	gene	SMC3	AZ300	AZ300			Other																												
SMO	gene	SMO	AZ300	AZ300			Other																												
SOS1	gene	SOS1	AZ300	AZ300			Other																												
SOX17	gene	SOX17	AZ300	AZ300			Other																												
SOX2	gene	SOX2	AZ300	AZ300			Other																												
SOX9	gene	SOX9	AZ300	AZ300			Other																												
SPOP	gene	SPOP	AZ300	AZ300			Other																												
SPRED1	gene	SPRED1	AZ300	AZ300			Other																												
SRY	gene	SRY	AZ300	AZ300			Other																												
STAG2	gene	STAG2	AZ300	AZ300			Other																												
STAT3	gene	STAT3	AZ300	AZ300			Other																												
STK11	gene	STK11	AZ300	AZ300			Other																												
TAF1	gene	TAF1	AZ300	AZ300			Other																												
TBL1XR1	gene	TBL1XR1	AZ300	AZ300			Other																												
TBX3	gene	TBX3	AZ300	AZ300			Other																												
TERT	gene	TERT	AZ300	AZ300			Other																												
TET2	gene	TET2	AZ300	AZ300			Other																												
TFRC	gene	TFRC	AZ300	AZ300			Other																												
TGFBR2	gene	TGFBR2	AZ300	AZ300			Other																												
TIAF1	gene	TIAF1	AZ300	AZ300			Other																												
TLR4	gene	TLR4	AZ300	AZ300			Other																												
TOP2A	gene	TOP2A	AZ300	AZ300			Other																												
TP53	gene	TP53	AZ300	AZ300			Other																												
TSC1	gene	TSC1	AZ300	AZ300			Other																												
TSC2	gene	TSC2	AZ300	AZ300			Other																												
TSHZ2	gene	TSHZ2	AZ300	AZ300			Other																												
TSHZ3	gene	TSHZ3	AZ300	AZ300			Other																												
U2AF1	gene	U2AF1	AZ300	AZ300			Other																												
USP9X	gene	USP9X	AZ300	AZ300			Other																												
VEZF1	gene	VEZF1	AZ300	AZ300			Other																												
VHL	gene	VHL	AZ300	AZ300			Other																												
WEE1	gene	WEE1	AZ300	AZ300			Other																												
WT1	gene	WT1	AZ300	AZ300			Other																												
ZNF217	gene	ZNF217	AZ300	AZ300			Other																												
