Entity Name	Entity type	Gene Symbol	Sources	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
DICER1	gene	DICER1	TS500	TS500			Other																												
DIS3	gene	DIS3	TS500	TS500			Other																												
DNAJB1	gene	DNAJB1	TS500	TS500			Other																												
DNMT1	gene	DNMT1	TS500	TS500			Other																												
DNMT3A	gene	DNMT3A	TS500	TS500			Other																												
DNMT3B	gene	DNMT3B	TS500	TS500			Other																												
DOT1L	gene	DOT1L	TS500	TS500			Other																												
E2F3	gene	E2F3	TS500	TS500			Other																												
EED	gene	EED	TS500	TS500			Other																												
EGFL7	gene	EGFL7	TS500	TS500			Other																												
EGFR	gene	EGFR	TS500	TS500			Other																												
EIF1AX	gene	EIF1AX	TS500	TS500			Other																												
EIF4A2	gene	EIF4A2	TS500	TS500			Other																												
EIF4E	gene	EIF4E	TS500	TS500			Other																												
ELOC	gene	ELOC	TS500	TS500			Other																												
EML4	gene	EML4	TS500	TS500			Other																												
EMSY	gene	EMSY	TS500	TS500			Other																												
EP300	gene	EP300	TS500	TS500			Other																												
EPCAM	gene	EPCAM	TS500	TS500			Other																												
EPHA3	gene	EPHA3	TS500	TS500			Other																												
EPHA5	gene	EPHA5	TS500	TS500			Other																												
EPHA7	gene	EPHA7	TS500	TS500			Other																												
EPHB1	gene	EPHB1	TS500	TS500			Other																												
ERBB2	gene	ERBB2	TS500	TS500			Other																												
ERBB3	gene	ERBB3	TS500	TS500			Other																												
ERBB4	gene	ERBB4	TS500	TS500			Other																												
ERCC1	gene	ERCC1	TS500	TS500			Other																												
ERCC2	gene	ERCC2	TS500	TS500			Other																												
ERCC3	gene	ERCC3	TS500	TS500			Other																												
ERCC4	gene	ERCC4	TS500	TS500			Other																												
ERCC5	gene	ERCC5	TS500	TS500			Other																												
ERG	gene	ERG	TS500	TS500			Other																												
ERRFI1	gene	ERRFI1	TS500	TS500			Other																												
ESR1	gene	ESR1	TS500	TS500			Other																												
ETS1	gene	ETS1	TS500	TS500			Other																												
ETV1	gene	ETV1	TS500	TS500			Other																												
ETV4	gene	ETV4	TS500	TS500			Other																												
ETV5	gene	ETV5	TS500	TS500			Other																												
ETV6	gene	ETV6	TS500	TS500			Other																												
EWSR1	gene	EWSR1	TS500	TS500			Other																												
EZH2	gene	EZH2	TS500	TS500			Other																												
FANCA	gene	FANCA	TS500	TS500			Other																												
FANCC	gene	FANCC	TS500	TS500			Other																												
FANCD2	gene	FANCD2	TS500	TS500			Other																												
FANCE	gene	FANCE	TS500	TS500			Other																												
FANCF	gene	FANCF	TS500	TS500			Other																												
FANCG	gene	FANCG	TS500	TS500			Other																												
FANCI	gene	FANCI	TS500	TS500			Other																												
FANCL	gene	FANCL	TS500	TS500			Other																												
FAS	gene	FAS	TS500	TS500			Other																												
FAT1	gene	FAT1	TS500	TS500			Other																												
FBXW7	gene	FBXW7	TS500	TS500			Other																												
FGF1	gene	FGF1	TS500	TS500			Other																												
FGF10	gene	FGF10	TS500	TS500			Other																												
FGF14	gene	FGF14	TS500	TS500			Other																												
FGF19	gene	FGF19	TS500	TS500			Other																												
FGF2	gene	FGF2	TS500	TS500			Other																												
FGF23	gene	FGF23	TS500	TS500			Other																												
FGF3	gene	FGF3	TS500	TS500			Other																												
FGF4	gene	FGF4	TS500	TS500			Other																												
FGF5	gene	FGF5	TS500	TS500			Other																												
FGF6	gene	FGF6	TS500	TS500			Other																												
FGF7	gene	FGF7	TS500	TS500			Other																												
FGF8	gene	FGF8	TS500	TS500			Other																												
FGF9	gene	FGF9	TS500	TS500			Other																												
FGFR1	gene	FGFR1	TS500	TS500			Other																												
FGFR2	gene	FGFR2	TS500	TS500			Other																												
FGFR3	gene	FGFR3	TS500	TS500			Other																												
FGFR4	gene	FGFR4	TS500	TS500			Other																												
FH	gene	FH	TS500	TS500			Other																												
FLCN	gene	FLCN	TS500	TS500			Other																												
FLI1	gene	FLI1	TS500	TS500			Other																												
FLT1	gene	FLT1	TS500	TS500			Other																												
FLT3	gene	FLT3	TS500	TS500			Other																												
FLT4	gene	FLT4	TS500	TS500			Other																												
FOXA1	gene	FOXA1	TS500	TS500			Other																												
FOXL2	gene	FOXL2	TS500	TS500			Other																												
FOXO1	gene	FOXO1	TS500	TS500			Other																												
FOXP1	gene	FOXP1	TS500	TS500			Other																												
FRS2	gene	FRS2	TS500	TS500			Other																												
FUBP1	gene	FUBP1	TS500	TS500			Other																												
FYN	gene	FYN	TS500	TS500			Other																												
GABRA6	gene	GABRA6	TS500	TS500			Other																												
GATA1	gene	GATA1	TS500	TS500			Other																												
GATA2	gene	GATA2	TS500	TS500			Other																												
GATA3	gene	GATA3	TS500	TS500			Other																												
GATA4	gene	GATA4	TS500	TS500			Other																												
GATA6	gene	GATA6	TS500	TS500			Other																												
GEN1	gene	GEN1	TS500	TS500			Other																												
GID4	gene	GID4	TS500	TS500			Other																												
GLI1	gene	GLI1	TS500	TS500			Other																												
GNA11	gene	GNA11	TS500	TS500			Other																												
GNA13	gene	GNA13	TS500	TS500			Other																												
GNAQ	gene	GNAQ	TS500	TS500			Other																												
GNAS	gene	GNAS	TS500	TS500			Other																												
GPS2	gene	GPS2	TS500	TS500			Other																												
