Entity Name	Entity type	Gene Symbol	Sources	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
CDKN2C	gene	CDKN2C	cosmic1	cosmic1			Other																												
CDX2	gene	CDX2	cosmic1	cosmic1			Other																												
CEBPA	gene	CEBPA	cosmic1	cosmic1			Other																												
CHCHD7	gene	CHCHD7	cosmic1	cosmic1			Other																												
CHD4	gene	CHD4	cosmic1	cosmic1			Other																												
CHEK2	gene	CHEK2	cosmic1	cosmic1			Other																												
CIC	gene	CIC	cosmic1	cosmic1			Other																												
CIITA	gene	CIITA	cosmic1	cosmic1			Other																												
CLIP1	gene	CLIP1	cosmic1	cosmic1			Other																												
CLTC	gene	CLTC	cosmic1	cosmic1			Other																												
CLTCL1	gene	CLTCL1	cosmic1	cosmic1			Other																												
CNBP	gene	CNBP	cosmic1	cosmic1			Other																												
CNOT3	gene	CNOT3	cosmic1	cosmic1			Other																												
CNTRL	gene	CNTRL	cosmic1	cosmic1			Other																												
COL1A1	gene	COL1A1	cosmic1	cosmic1			Other																												
COL2A1	gene	COL2A1	cosmic1	cosmic1			Other																												
CREB1	gene	CREB1	cosmic1	cosmic1			Other																												
CREB3L1	gene	CREB3L1	cosmic1	cosmic1			Other																												
CREB3L2	gene	CREB3L2	cosmic1	cosmic1			Other																												
CREBBP	gene	CREBBP	cosmic1	cosmic1			Other																												
CRLF2	gene	CRLF2	cosmic1	cosmic1			Other																												
CRTC1	gene	CRTC1	cosmic1	cosmic1			Other																												
CRTC3	gene	CRTC3	cosmic1	cosmic1			Other																												
CSF3R	gene	CSF3R	cosmic1	cosmic1			Other																												
CTCF	gene	CTCF	cosmic1	cosmic1			Other																												
CTNNB1	gene	CTNNB1	cosmic1	cosmic1			Other																												
CUX1	gene	CUX1	cosmic1	cosmic1			Other																												
CXCR4	gene	CXCR4	cosmic1	cosmic1			Other																												
CYLD	gene	CYLD	cosmic1	cosmic1			Other																												
DAXX	gene	DAXX	cosmic1	cosmic1			Other																												
DCTN1	gene	DCTN1	cosmic1	cosmic1			Other																												
DDB2	gene	DDB2	cosmic1	cosmic1			Other																												
DDIT3	gene	DDIT3	cosmic1	cosmic1			Other																												
DDR2	gene	DDR2	cosmic1	cosmic1			Other																												
DDX10	gene	DDX10	cosmic1	cosmic1			Other																												
DDX3X	gene	DDX3X	cosmic1	cosmic1			Other																												
DDX5	gene	DDX5	cosmic1	cosmic1			Other																												
DDX6	gene	DDX6	cosmic1	cosmic1			Other																												
DEK	gene	DEK	cosmic1	cosmic1			Other																												
DICER1	gene	DICER1	cosmic1	cosmic1			Other																												
DNAJB1	gene	DNAJB1	cosmic1	cosmic1			Other																												
DNM2	gene	DNM2	cosmic1	cosmic1			Other																												
DNMT3A	gene	DNMT3A	cosmic1	cosmic1			Other																												
DROSHA	gene	DROSHA	cosmic1	cosmic1			Other																												
EBF1	gene	EBF1	cosmic1	cosmic1			Other																												
EGFR	gene	EGFR	cosmic1	cosmic1			Other																												
EIF3E	gene	EIF3E	cosmic1	cosmic1			Other																												
EIF4A2	gene	EIF4A2	cosmic1	cosmic1			Other																												
ELF4	gene	ELF4	cosmic1	cosmic1			Other																												
ELK4	gene	ELK4	cosmic1	cosmic1			Other																												
ELL	gene	ELL	cosmic1	cosmic1			Other																												
EML4	gene	EML4	cosmic1	cosmic1			Other																												
EP300	gene	EP300	cosmic1	cosmic1			Other																												
EPAS1	gene	EPAS1	cosmic1	cosmic1			Other																												
EPS15	gene	EPS15	cosmic1	cosmic1			Other																												
ERBB2	gene	ERBB2	cosmic1	cosmic1			Other																												
ERBB3	gene	ERBB3	cosmic1	cosmic1			Other																												
ERBB4	gene	ERBB4	cosmic1	cosmic1			Other																												
ERC1	gene	ERC1	cosmic1	cosmic1			Other																												
ERCC2	gene	ERCC2	cosmic1	cosmic1			Other																												
ERCC3	gene	ERCC3	cosmic1	cosmic1			Other																												
ERCC4	gene	ERCC4	cosmic1	cosmic1			Other																												
ERCC5	gene	ERCC5	cosmic1	cosmic1			Other																												
ERG	gene	ERG	cosmic1	cosmic1			Other																												
ESR1	gene	ESR1	cosmic1	cosmic1			Other																												
ETNK1	gene	ETNK1	cosmic1	cosmic1			Other																												
ETV1	gene	ETV1	cosmic1	cosmic1			Other																												
ETV4	gene	ETV4	cosmic1	cosmic1			Other																												
ETV5	gene	ETV5	cosmic1	cosmic1			Other																												
ETV6	gene	ETV6	cosmic1	cosmic1			Other																												
EWSR1	gene	EWSR1	cosmic1	cosmic1			Other																												
EXT1	gene	EXT1	cosmic1	cosmic1			Other																												
EXT2	gene	EXT2	cosmic1	cosmic1			Other																												
EZH2	gene	EZH2	cosmic1	cosmic1			Other																												
EZR	gene	EZR	cosmic1	cosmic1			Other																												
FAM46C	gene	FAM46C	cosmic1	cosmic1			Other																												
FANCA	gene	FANCA	cosmic1	cosmic1			Other																												
FANCC	gene	FANCC	cosmic1	cosmic1			Other																												
FANCD2	gene	FANCD2	cosmic1	cosmic1			Other																												
FANCE	gene	FANCE	cosmic1	cosmic1			Other																												
FANCF	gene	FANCF	cosmic1	cosmic1			Other																												
FANCG	gene	FANCG	cosmic1	cosmic1			Other																												
FAS	gene	FAS	cosmic1	cosmic1			Other																												
FAT1	gene	FAT1	cosmic1	cosmic1			Other																												
FAT4	gene	FAT4	cosmic1	cosmic1			Other																												
FBXO11	gene	FBXO11	cosmic1	cosmic1			Other																												
FBXW7	gene	FBXW7	cosmic1	cosmic1			Other																												
FCGR2B	gene	FCGR2B	cosmic1	cosmic1			Other																												
FCRL4	gene	FCRL4	cosmic1	cosmic1			Other																												
FES	gene	FES	cosmic1	cosmic1			Other																												
FEV	gene	FEV	cosmic1	cosmic1			Other																												
FGFR1	gene	FGFR1	cosmic1	cosmic1			Other																												
FGFR1OP	gene	FGFR1OP	cosmic1	cosmic1			Other																												
FGFR2	gene	FGFR2	cosmic1	cosmic1			Other																												
FGFR3	gene	FGFR3	cosmic1	cosmic1			Other																												
FGFR4	gene	FGFR4	cosmic1	cosmic1			Other																												
FH	gene	FH	cosmic1	cosmic1			Other																												
FHIT	gene	FHIT	cosmic1	cosmic1			Other																												
FIP1L1	gene	FIP1L1	cosmic1	cosmic1			Other																												
FLCN	gene	FLCN	cosmic1	cosmic1			Other																												
FLI1	gene	FLI1	cosmic1	cosmic1			Other																												
FLT3	gene	FLT3	cosmic1	cosmic1			Other																												
FLT4	gene	FLT4	cosmic1	cosmic1			Other																												
FOXA1	gene	FOXA1	cosmic1	cosmic1			Other																												
FOXL2	gene	FOXL2	cosmic1	cosmic1			Other																												
FOXO1	gene	FOXO1	cosmic1	cosmic1			Other																												
FOXO3	gene	FOXO3	cosmic1	cosmic1			Other																												
FOXO4	gene	FOXO4	cosmic1	cosmic1			Other																												
FOXP1	gene	FOXP1	cosmic1	cosmic1			Other																												
FSTL3	gene	FSTL3	cosmic1	cosmic1			Other																												
FUBP1	gene	FUBP1	cosmic1	cosmic1			Other																												
FUS	gene	FUS	cosmic1	cosmic1			Other																												
GAS7	gene	GAS7	cosmic1	cosmic1			Other																												
GATA1	gene	GATA1	cosmic1	cosmic1			Other																												
GATA2	gene	GATA2	cosmic1	cosmic1			Other																												
GATA3	gene	GATA3	cosmic1	cosmic1			Other																												
GNA11	gene	GNA11	cosmic1	cosmic1			Other																												
GNAQ	gene	GNAQ	cosmic1	cosmic1			Other																												
GNAS	gene	GNAS	cosmic1	cosmic1			Other																												
GOLGA5	gene	GOLGA5	cosmic1	cosmic1			Other																												
GOPC	gene	GOPC	cosmic1	cosmic1			Other																												
GPC3	gene	GPC3	cosmic1	cosmic1			Other																												
GPHN	gene	GPHN	cosmic1	cosmic1			Other																												
GRIN2A	gene	GRIN2A	cosmic1	cosmic1			Other																												
H3F3A	gene	H3F3A	cosmic1	cosmic1			Other																												
H3F3B	gene	H3F3B	cosmic1	cosmic1			Other																												
HERPUD1	gene	HERPUD1	cosmic1	cosmic1			Other																												
HEY1	gene	HEY1	cosmic1	cosmic1			Other																												
HIF1A	gene	HIF1A	cosmic1	cosmic1			Other																												
HIP1	gene	HIP1	cosmic1	cosmic1			Other																												
HIST1H3B	gene	HIST1H3B	cosmic1	cosmic1			Other																												
HIST1H4I	gene	HIST1H4I	cosmic1	cosmic1			Other																												
HLA-A	gene	HLA-A	cosmic1	cosmic1			Other																												
HLF	gene	HLF	cosmic1	cosmic1			Other																												
HMGA1	gene	HMGA1	cosmic1	cosmic1			Other																												
HMGA2	gene	HMGA2	cosmic1	cosmic1			Other																												
HNF1A	gene	HNF1A	cosmic1	cosmic1			Other																												
HNRNPA2B1	gene	HNRNPA2B1	cosmic1	cosmic1			Other																												
HOOK3	gene	HOOK3	cosmic1	cosmic1			Other																												
HOXA11	gene	HOXA11	cosmic1	cosmic1			Other																												
HOXA13	gene	HOXA13	cosmic1	cosmic1			Other																												
HOXA9	gene	HOXA9	cosmic1	cosmic1			Other																												
HOXC11	gene	HOXC11	cosmic1	cosmic1			Other																												
HOXC13	gene	HOXC13	cosmic1	cosmic1			Other																												
HOXD11	gene	HOXD11	cosmic1	cosmic1			Other																												
HOXD13	gene	HOXD13	cosmic1	cosmic1			Other																												
HRAS	gene	HRAS	cosmic1	cosmic1			Other																												
HSP90AA1	gene	HSP90AA1	cosmic1	cosmic1			Other																												
HSP90AB1	gene	HSP90AB1	cosmic1	cosmic1			Other																												
IDH1	gene	IDH1	cosmic1	cosmic1			Other																												
IDH2	gene	IDH2	cosmic1	cosmic1			Other																												
IGH	gene	IGH	cosmic1	cosmic1			Other																												
IGK	gene	IGK	cosmic1	cosmic1			Other																												
IGL	gene	IGL	cosmic1	cosmic1			Other																												
IKBKB	gene	IKBKB	cosmic1	cosmic1			Other																												
IKZF1	gene	IKZF1	cosmic1	cosmic1			Other																												
IL2	gene	IL2	cosmic1	cosmic1			Other																												
IL21R	gene	IL21R	cosmic1	cosmic1			Other																												
IL6ST	gene	IL6ST	cosmic1	cosmic1			Other																												
IL7R	gene	IL7R	cosmic1	cosmic1			Other																												
IRF4	gene	IRF4	cosmic1	cosmic1			Other																												
IRS4	gene	IRS4	cosmic1	cosmic1			Other																												
ITK	gene	ITK	cosmic1	cosmic1			Other																												
JAK1	gene	JAK1	cosmic1	cosmic1			Other																												
JAK2	gene	JAK2	cosmic1	cosmic1			Other																												
JAK3	gene	JAK3	cosmic1	cosmic1			Other																												
JUN	gene	JUN	cosmic1	cosmic1			Other																												
KAT6A	gene	KAT6A	cosmic1	cosmic1			Other																												
KAT6B	gene	KAT6B	cosmic1	cosmic1			Other																												
KCNJ5	gene	KCNJ5	cosmic1	cosmic1			Other																												
KDM5A	gene	KDM5A	cosmic1	cosmic1			Other																												
KDM5C	gene	KDM5C	cosmic1	cosmic1			Other																												
KDM6A	gene	KDM6A	cosmic1	cosmic1			Other																												
KDR	gene	KDR	cosmic1	cosmic1			Other																												
KDSR	gene	KDSR	cosmic1	cosmic1			Other																												
KEAP1	gene	KEAP1	cosmic1	cosmic1			Other																												
KIF5B	gene	KIF5B	cosmic1	cosmic1			Other																												
KIT	gene	KIT	cosmic1	cosmic1			Other																												
KLF4	gene	KLF4	cosmic1	cosmic1			Other																												
KLF6	gene	KLF6	cosmic1	cosmic1			Other																												
KLK2	gene	KLK2	cosmic1	cosmic1			Other																												
KMT2A	gene	KMT2A	cosmic1	cosmic1			Other																												
KMT2C	gene	KMT2C	cosmic1	cosmic1			Other																												
KMT2D	gene	KMT2D	cosmic1	cosmic1			Other																												
KRAS	gene	KRAS	cosmic1	cosmic1			Other																												
KTN1	gene	KTN1	cosmic1	cosmic1			Other																												
LASP1	gene	LASP1	cosmic1	cosmic1			Other																												
LATS1	gene	LATS1	cosmic1	cosmic1			Other																												
LATS2	gene	LATS2	cosmic1	cosmic1			Other																												
LCK	gene	LCK	cosmic1	cosmic1			Other																												
LEF1	gene	LEF1	cosmic1	cosmic1			Other																												
LIFR	gene	LIFR	cosmic1	cosmic1			Other																												
LMNA	gene	LMNA	cosmic1	cosmic1			Other																												
LMO1	gene	LMO1	cosmic1	cosmic1			Other																												
LMO2	gene	LMO2	cosmic1	cosmic1			Other																												
LPP	gene	LPP	cosmic1	cosmic1			Other																												
LRIG3	gene	LRIG3	cosmic1	cosmic1			Other																												
LRP1B	gene	LRP1B	cosmic1	cosmic1			Other																												
LYL1	gene	LYL1	cosmic1	cosmic1			Other																												
LZTR1	gene	LZTR1	cosmic1	cosmic1			Other																												
MAF	gene	MAF	cosmic1	cosmic1			Other																												
MAFB	gene	MAFB	cosmic1	cosmic1			Other																												
MALT1	gene	MALT1	cosmic1	cosmic1			Other																												
MAML2	gene	MAML2	cosmic1	cosmic1			Other																												
MAP2K1	gene	MAP2K1	cosmic1	cosmic1			Other																												
MAP2K2	gene	MAP2K2	cosmic1	cosmic1			Other																												
MAP2K4	gene	MAP2K4	cosmic1	cosmic1			Other																												
MAP3K1	gene	MAP3K1	cosmic1	cosmic1			Other																												
MAP3K13	gene	MAP3K13	cosmic1	cosmic1			Other																												
MAPK1	gene	MAPK1	cosmic1	cosmic1			Other																												
MAX	gene	MAX	cosmic1	cosmic1			Other																												
MDM2	gene	MDM2	cosmic1	cosmic1			Other																												
MDM4	gene	MDM4	cosmic1	cosmic1			Other																												
MECOM	gene	MECOM	cosmic1	cosmic1			Other																												
MED12	gene	MED12	cosmic1	cosmic1			Other																												
MEN1	gene	MEN1	cosmic1	cosmic1			Other																												
MET	gene	MET	cosmic1	cosmic1			Other																												
MITF	gene	MITF	cosmic1	cosmic1			Other																												
MKL1	gene	MKL1	cosmic1	cosmic1			Other																												
MLF1	gene	MLF1	cosmic1	cosmic1			Other																												
MLH1	gene	MLH1	cosmic1	cosmic1			Other																												
MLLT1	gene	MLLT1	cosmic1	cosmic1			Other																												
MLLT10	gene	MLLT10	cosmic1	cosmic1			Other																												
MLLT11	gene	MLLT11	cosmic1	cosmic1			Other																												
MLLT3	gene	MLLT3	cosmic1	cosmic1			Other																												
MLLT4	gene	MLLT4	cosmic1	cosmic1			Other																												
MLLT6	gene	MLLT6	cosmic1	cosmic1			Other																												
MN1	gene	MN1	cosmic1	cosmic1			Other																												
MPL	gene	MPL	cosmic1	cosmic1			Other																												
MSH2	gene	MSH2	cosmic1	cosmic1			Other																												
MSH6	gene	MSH6	cosmic1	cosmic1			Other																												
MSI2	gene	MSI2	cosmic1	cosmic1			Other																												
MSN	gene	MSN	cosmic1	cosmic1			Other																												
MTCP1	gene	MTCP1	cosmic1	cosmic1			Other																												
MTOR	gene	MTOR	cosmic1	cosmic1			Other																												
MUC1	gene	MUC1	cosmic1	cosmic1			Other																												
MUTYH	gene	MUTYH	cosmic1	cosmic1			Other																												
MYB	gene	MYB	cosmic1	cosmic1			Other																												
MYC	gene	MYC	cosmic1	cosmic1			Other																												
MYCL	gene	MYCL	cosmic1	cosmic1			Other																												
MYCN	gene	MYCN	cosmic1	cosmic1			Other																												
MYD88	gene	MYD88	cosmic1	cosmic1			Other																												
MYH11	gene	MYH11	cosmic1	cosmic1			Other																												
