Entity Name	Entity type	Gene Symbol	Sources	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
CSF3R	gene	CSF3R	foundation_one_heme	foundation_one_heme			Other																												
CTNNA1	gene	CTNNA1	foundation_one_heme	foundation_one_heme			Other																												
CTNNB1	gene	CTNNB1	foundation_one_heme	foundation_one_heme			Other																												
CUX1	gene	CUX1	foundation_one_heme	foundation_one_heme			Other																												
DAXX	gene	DAXX	foundation_one_heme	foundation_one_heme			Other																												
DDIT3	gene	DDIT3	foundation_one_heme	foundation_one_heme			Other																												
DDX3X	gene	DDX3X	foundation_one_heme	foundation_one_heme			Other																												
DDX6	gene	DDX6	foundation_one_heme	foundation_one_heme			Other																												
DDX10	gene	DDX10	foundation_one_heme	foundation_one_heme			Other																												
DNM2	gene	DNM2	foundation_one_heme	foundation_one_heme			Other																												
DNMT3A	gene	DNMT3A	foundation_one_heme	foundation_one_heme			Other																												
DTX1	gene	DTX1	foundation_one_heme	foundation_one_heme			Other																												
DUSP2	gene	DUSP2	foundation_one_heme	foundation_one_heme			Other																												
DUSP9	gene	DUSP9	foundation_one_heme	foundation_one_heme			Other																												
EBF1	gene	EBF1	foundation_one_heme	foundation_one_heme			Other																												
EGFR	gene	EGFR	foundation_one_heme	foundation_one_heme			Other																												
EIF4A2	gene	EIF4A2	foundation_one_heme	foundation_one_heme			Other																												
ELF4	gene	ELF4	foundation_one_heme	foundation_one_heme			Other																												
ELN	gene	ELN	foundation_one_heme	foundation_one_heme			Other																												
EP300	gene	EP300	foundation_one_heme	foundation_one_heme			Other																												
EPHA3	gene	EPHA3	foundation_one_heme	foundation_one_heme			Other																												
EPHA5	gene	EPHA5	foundation_one_heme	foundation_one_heme			Other																												
EPHA7	gene	EPHA7	foundation_one_heme	foundation_one_heme			Other																												
EPHB1	gene	EPHB1	foundation_one_heme	foundation_one_heme			Other																												
EPOR	gene	EPOR	foundation_one_heme	foundation_one_heme			Other																												
EPS15	gene	EPS15	foundation_one_heme	foundation_one_heme			Other																												
ERBB2	gene	ERBB2	foundation_one_heme	foundation_one_heme			Other																												
ERBB3	gene	ERBB3	foundation_one_heme	foundation_one_heme			Other																												
ERBB4	gene	ERBB4	foundation_one_heme	foundation_one_heme			Other																												
ERG	gene	ERG	foundation_one_heme	foundation_one_heme			Other																												
ESR1	gene	ESR1	foundation_one_heme	foundation_one_heme			Other																												
ETS1	gene	ETS1	foundation_one_heme	foundation_one_heme			Other																												
ETV1	gene	ETV1	foundation_one_heme	foundation_one_heme			Other																												
ETV4	gene	ETV4	foundation_one_heme	foundation_one_heme			Other																												
ETV5	gene	ETV5	foundation_one_heme	foundation_one_heme			Other																												
ETV6	gene	ETV6	foundation_one_heme	foundation_one_heme			Other																												
MECOM	gene	MECOM	foundation_one_heme	foundation_one_heme			Other																												
EWSR1	gene	EWSR1	foundation_one_heme	foundation_one_heme			Other																												
EZH2	gene	EZH2	foundation_one_heme	foundation_one_heme			Other																												
FANCA	gene	FANCA	foundation_one_heme	foundation_one_heme			Other																												
FANCC	gene	FANCC	foundation_one_heme	foundation_one_heme			Other																												
FANCD2	gene	FANCD2	foundation_one_heme	foundation_one_heme			Other																												
FANCE	gene	FANCE	foundation_one_heme	foundation_one_heme			Other																												
FANCF	gene	FANCF	foundation_one_heme	foundation_one_heme			Other																												
FANCG	gene	FANCG	foundation_one_heme	foundation_one_heme			Other																												
FCGR2B	gene	FCGR2B	foundation_one_heme	foundation_one_heme			Other																												
FGF3	gene	FGF3	foundation_one_heme	foundation_one_heme			Other																												
FGF4	gene	FGF4	foundation_one_heme	foundation_one_heme			Other																												
FGF6	gene	FGF6	foundation_one_heme	foundation_one_heme			Other																												
FGF10	gene	FGF10	foundation_one_heme	foundation_one_heme			Other																												
FGF14	gene	FGF14	foundation_one_heme	foundation_one_heme			Other																												
FGFR1	gene	FGFR1	foundation_one_heme	foundation_one_heme			Other																												
FGFR3	gene	FGFR3	foundation_one_heme	foundation_one_heme			Other																												
FGFR2	gene	FGFR2	foundation_one_heme	foundation_one_heme			Other																												
FGFR4	gene	FGFR4	foundation_one_heme	foundation_one_heme			Other																												
FHIT	gene	FHIT	foundation_one_heme	foundation_one_heme			Other																												
FOXO1	gene	FOXO1	foundation_one_heme	foundation_one_heme			Other																												
FOXO3	gene	FOXO3	foundation_one_heme	foundation_one_heme			Other																												
FLI1	gene	FLI1	foundation_one_heme	foundation_one_heme			Other																												
FLT1	gene	FLT1	foundation_one_heme	foundation_one_heme			Other																												
FLT3	gene	FLT3	foundation_one_heme	foundation_one_heme			Other																												
FLT4	gene	FLT4	foundation_one_heme	foundation_one_heme			Other																												
MTOR	gene	MTOR	foundation_one_heme	foundation_one_heme			Other																												
FUS	gene	FUS	foundation_one_heme	foundation_one_heme			Other																												
KDSR	gene	KDSR	foundation_one_heme	foundation_one_heme			Other																												
GATA1	gene	GATA1	foundation_one_heme	foundation_one_heme			Other																												
GATA2	gene	GATA2	foundation_one_heme	foundation_one_heme			Other																												
GATA3	gene	GATA3	foundation_one_heme	foundation_one_heme			Other																												
GLI1	gene	GLI1	foundation_one_heme	foundation_one_heme			Other																												
GNA11	gene	GNA11	foundation_one_heme	foundation_one_heme			Other																												
GNA12	gene	GNA12	foundation_one_heme	foundation_one_heme			Other																												
GNAQ	gene	GNAQ	foundation_one_heme	foundation_one_heme			Other																												
GNAS	gene	GNAS	foundation_one_heme	foundation_one_heme			Other																												
GRIN2A	gene	GRIN2A	foundation_one_heme	foundation_one_heme			Other																												
GSK3B	gene	GSK3B	foundation_one_heme	foundation_one_heme			Other																												
MSH6	gene	MSH6	foundation_one_heme	foundation_one_heme			Other																												
HIST1H1C	gene	HIST1H1C	foundation_one_heme	foundation_one_heme			Other																												
HIST1H1D	gene	HIST1H1D	foundation_one_heme	foundation_one_heme			Other																												
HIST1H1E	gene	HIST1H1E	foundation_one_heme	foundation_one_heme			Other																												
HDAC1	gene	HDAC1	foundation_one_heme	foundation_one_heme			Other																												
HGF	gene	HGF	foundation_one_heme	foundation_one_heme			Other																												
HIP1	gene	HIP1	foundation_one_heme	foundation_one_heme			Other																												
MNX1	gene	MNX1	foundation_one_heme	foundation_one_heme			Other																												
HLF	gene	HLF	foundation_one_heme	foundation_one_heme			Other																												
HMGA1	gene	HMGA1	foundation_one_heme	foundation_one_heme			Other																												
TLX1	gene	TLX1	foundation_one_heme	foundation_one_heme			Other																												
HOXA3	gene	HOXA3	foundation_one_heme	foundation_one_heme			Other																												
HOXA9	gene	HOXA9	foundation_one_heme	foundation_one_heme			Other																												
HOXA11	gene	HOXA11	foundation_one_heme	foundation_one_heme			Other																												
HOXA13	gene	HOXA13	foundation_one_heme	foundation_one_heme			Other																												
HOXC11	gene	HOXC11	foundation_one_heme	foundation_one_heme			Other																												
HOXC13	gene	HOXC13	foundation_one_heme	foundation_one_heme			Other																												
HOXD11	gene	HOXD11	foundation_one_heme	foundation_one_heme			Other																												
HOXD13	gene	HOXD13	foundation_one_heme	foundation_one_heme			Other																												
HRAS	gene	HRAS	foundation_one_heme	foundation_one_heme			Other																												
HSP90AA1	gene	HSP90AA1	foundation_one_heme	foundation_one_heme			Other																												
HSP90AB1	gene	HSP90AB1	foundation_one_heme	foundation_one_heme			Other																												
IRF8	gene	IRF8	foundation_one_heme	foundation_one_heme			Other																												
ID3	gene	ID3	foundation_one_heme	foundation_one_heme			Other																												
IDH1	gene	IDH1	foundation_one_heme	foundation_one_heme			Other																												
IDH2	gene	IDH2	foundation_one_heme	foundation_one_heme			Other																												
IGF1R	gene	IGF1R	foundation_one_heme	foundation_one_heme			Other																												
IGH	gene	IGH	foundation_one_heme	foundation_one_heme			Other																												
IGL	gene	IGL	foundation_one_heme	foundation_one_heme			Other																												
IL3	gene	IL3	foundation_one_heme	foundation_one_heme			Other																												
IL7R	gene	IL7R	foundation_one_heme	foundation_one_heme			Other																												
INHBA	gene	INHBA	foundation_one_heme	foundation_one_heme			Other																												
INPP5D	gene	INPP5D	foundation_one_heme	foundation_one_heme			Other																												
IRF1	gene	IRF1	foundation_one_heme	foundation_one_heme			Other																												
IRF4	gene	IRF4	foundation_one_heme	foundation_one_heme			Other																												
ITK	gene	ITK	foundation_one_heme	foundation_one_heme			Other																												
JAK1	gene	JAK1	foundation_one_heme	foundation_one_heme			Other																												
JAK2	gene	JAK2	foundation_one_heme	foundation_one_heme			Other																												
JAK3	gene	JAK3	foundation_one_heme	foundation_one_heme			Other																												
JARID2	gene	JARID2	foundation_one_heme	foundation_one_heme			Other																												
JUN	gene	JUN	foundation_one_heme	foundation_one_heme			Other																												
KDR	gene	KDR	foundation_one_heme	foundation_one_heme			Other																												
KIF5B	gene	KIF5B	foundation_one_heme	foundation_one_heme			Other																												
KIT	gene	KIT	foundation_one_heme	foundation_one_heme			Other																												
KRAS	gene	KRAS	foundation_one_heme	foundation_one_heme			Other																												
LASP1	gene	LASP1	foundation_one_heme	foundation_one_heme			Other																												
LCP1	gene	LCP1	foundation_one_heme	foundation_one_heme			Other																												
LMO1	gene	LMO1	foundation_one_heme	foundation_one_heme			Other																												
LMO2	gene	LMO2	foundation_one_heme	foundation_one_heme			Other																												
LPP	gene	LPP	foundation_one_heme	foundation_one_heme			Other																												
LYL1	gene	LYL1	foundation_one_heme	foundation_one_heme			Other																												
SMAD2	gene	SMAD2	foundation_one_heme	foundation_one_heme			Other																												
SMAD4	gene	SMAD4	foundation_one_heme	foundation_one_heme			Other																												
MAF	gene	MAF	foundation_one_heme	foundation_one_heme			Other																												
MCL1	gene	MCL1	foundation_one_heme	foundation_one_heme			Other																												
MDM2	gene	MDM2	foundation_one_heme	foundation_one_heme			Other																												
MDM4	gene	MDM4	foundation_one_heme	foundation_one_heme			Other																												
MEF2C	gene	MEF2C	foundation_one_heme	foundation_one_heme			Other																												
MAP3K1	gene	MAP3K1	foundation_one_heme	foundation_one_heme			Other																												
MEN1	gene	MEN1	foundation_one_heme	foundation_one_heme			Other																												
MET	gene	MET	foundation_one_heme	foundation_one_heme			Other																												
CIITA	gene	CIITA	foundation_one_heme	foundation_one_heme			Other																												
MITF	gene	MITF	foundation_one_heme	foundation_one_heme			Other																												
MKI67	gene	MKI67	foundation_one_heme	foundation_one_heme			Other																												
MLF1	gene	MLF1	foundation_one_heme	foundation_one_heme			Other																												
MLH1	gene	MLH1	foundation_one_heme	foundation_one_heme			Other																												
KMT2A	gene	KMT2A	foundation_one_heme	foundation_one_heme			Other																												
MLLT1	gene	MLLT1	foundation_one_heme	foundation_one_heme			Other																												
AFF1	gene	AFF1	foundation_one_heme	foundation_one_heme			Other																												
MLLT3	gene	MLLT3	foundation_one_heme	foundation_one_heme			Other																												
MLLT4	gene	MLLT4	foundation_one_heme	foundation_one_heme			Other																												
MLLT6	gene	MLLT6	foundation_one_heme	foundation_one_heme			Other																												
FOXO4	gene	FOXO4	foundation_one_heme	foundation_one_heme			Other																												
MN1	gene	MN1	foundation_one_heme	foundation_one_heme			Other																												
MPL	gene	MPL	foundation_one_heme	foundation_one_heme			Other																												
MRE11A	gene	MRE11A	foundation_one_heme	foundation_one_heme			Other																												
MSH2	gene	MSH2	foundation_one_heme	foundation_one_heme			Other																												
MSH3	gene	MSH3	foundation_one_heme	foundation_one_heme			Other																												
MSN	gene	MSN	foundation_one_heme	foundation_one_heme			Other																												
MUC1	gene	MUC1	foundation_one_heme	foundation_one_heme			Other																												
MUTYH	gene	MUTYH	foundation_one_heme	foundation_one_heme			Other																												
MYB	gene	MYB	foundation_one_heme	foundation_one_heme			Other																												
MYC	gene	MYC	foundation_one_heme	foundation_one_heme			Other																												
MYCL	gene	MYCL	foundation_one_heme	foundation_one_heme			Other																												
MYCN	gene	MYCN	foundation_one_heme	foundation_one_heme			Other																												
MYD88	gene	MYD88	foundation_one_heme	foundation_one_heme			Other																												
GADD45B	gene	GADD45B	foundation_one_heme	foundation_one_heme			Other																												
MYH9	gene	MYH9	foundation_one_heme	foundation_one_heme			Other																												
MYH11	gene	MYH11	foundation_one_heme	foundation_one_heme			Other																												
NACA	gene	NACA	foundation_one_heme	foundation_one_heme			Other																												
NF1	gene	NF1	foundation_one_heme	foundation_one_heme			Other																												
NF2	gene	NF2	foundation_one_heme	foundation_one_heme			Other																												
NFE2L2	gene	NFE2L2	foundation_one_heme	foundation_one_heme			Other																												
NFKB2	gene	NFKB2	foundation_one_heme	foundation_one_heme			Other																												
NFKBIA	gene	NFKBIA	foundation_one_heme	foundation_one_heme			Other																												
NOTCH1	gene	NOTCH1	foundation_one_heme	foundation_one_heme			Other																												
NOTCH2	gene	NOTCH2	foundation_one_heme	foundation_one_heme			Other																												
NPM1	gene	NPM1	foundation_one_heme	foundation_one_heme			Other																												
NRAS	gene	NRAS	foundation_one_heme	foundation_one_heme			Other																												
NTRK1	gene	NTRK1	foundation_one_heme	foundation_one_heme			Other																												
NTRK2	gene	NTRK2	foundation_one_heme	foundation_one_heme			Other																												
NTRK3	gene	NTRK3	foundation_one_heme	foundation_one_heme			Other																												
DDR2	gene	DDR2	foundation_one_heme	foundation_one_heme			Other																												
NUMA1	gene	NUMA1	foundation_one_heme	foundation_one_heme			Other																												
NUP98	gene	NUP98	foundation_one_heme	foundation_one_heme			Other																												
OMD	gene	OMD	foundation_one_heme	foundation_one_heme			Other																												
PAFAH1B2	gene	PAFAH1B2	foundation_one_heme	foundation_one_heme			Other																												
PAK3	gene	PAK3	foundation_one_heme	foundation_one_heme			Other																												
PAX3	gene	PAX3	foundation_one_heme	foundation_one_heme			Other																												
PAX5	gene	PAX5	foundation_one_heme	foundation_one_heme			Other																												
PAX7	gene	PAX7	foundation_one_heme	foundation_one_heme			Other																												
PBX1	gene	PBX1	foundation_one_heme	foundation_one_heme			Other																												
PC	gene	PC	foundation_one_heme	foundation_one_heme			Other																												
PCBP1	gene	PCBP1	foundation_one_heme	foundation_one_heme			Other																												
PCM1	gene	PCM1	foundation_one_heme	foundation_one_heme			Other																												
PDCD1	gene	PDCD1	foundation_one_heme	foundation_one_heme			Other																												
PDGFB	gene	PDGFB	foundation_one_heme	foundation_one_heme			Other																												
PDGFRA	gene	PDGFRA	foundation_one_heme	foundation_one_heme			Other																												
PDGFRB	gene	PDGFRB	foundation_one_heme	foundation_one_heme			Other																												
PDK1	gene	PDK1	foundation_one_heme	foundation_one_heme			Other																												
PER1	gene	PER1	foundation_one_heme	foundation_one_heme			Other																												
PHF1	gene	PHF1	foundation_one_heme	foundation_one_heme			Other																												
PIK3CA	gene	PIK3CA	foundation_one_heme	foundation_one_heme			Other																												
PIM1	gene	PIM1	foundation_one_heme	foundation_one_heme			Other																												
PIK3CG	gene	PIK3CG	foundation_one_heme	foundation_one_heme			Other																												
PIK3R1	gene	PIK3R1	foundation_one_heme	foundation_one_heme			Other																												
PIK3R2	gene	PIK3R2	foundation_one_heme	foundation_one_heme			Other																												
PLAG1	gene	PLAG1	foundation_one_heme	foundation_one_heme			Other																												
PLCG2	gene	PLCG2	foundation_one_heme	foundation_one_heme			Other																												
PML	gene	PML	foundation_one_heme	foundation_one_heme			Other																												
PRRX1	gene	PRRX1	foundation_one_heme	foundation_one_heme			Other																												
SEPT5	gene	SEPT5	foundation_one_heme	foundation_one_heme			Other																												
POU2AF1	gene	POU2AF1	foundation_one_heme	foundation_one_heme			Other																												
PPP1CB	gene	PPP1CB	foundation_one_heme	foundation_one_heme			Other																												
PPP2R1A	gene	PPP2R1A	foundation_one_heme	foundation_one_heme			Other																												
PRKAR1A	gene	PRKAR1A	foundation_one_heme	foundation_one_heme			Other																												
PRKDC	gene	PRKDC	foundation_one_heme	foundation_one_heme			Other																												
MAPK1	gene	MAPK1	foundation_one_heme	foundation_one_heme			Other																												
MAP2K1	gene	MAP2K1	foundation_one_heme	foundation_one_heme			Other																												
MAP2K2	gene	MAP2K2	foundation_one_heme	foundation_one_heme			Other																												
RELN	gene	RELN	foundation_one_heme	foundation_one_heme			Other																												
PRSS8	gene	PRSS8	foundation_one_heme	foundation_one_heme			Other																												
PTCH1	gene	PTCH1	foundation_one_heme	foundation_one_heme			Other																												
PTEN	gene	PTEN	foundation_one_heme	foundation_one_heme			Other																												
PTK7	gene	PTK7	foundation_one_heme	foundation_one_heme			Other																												
PTPN2	gene	PTPN2	foundation_one_heme	foundation_one_heme			Other																												
PTPN6	gene	PTPN6	foundation_one_heme	foundation_one_heme			Other																												
PTPN11	gene	PTPN11	foundation_one_heme	foundation_one_heme			Other																												
PTPRO	gene	PTPRO	foundation_one_heme	foundation_one_heme			Other																												
RAD21	gene	RAD21	foundation_one_heme	foundation_one_heme			Other																												
RAD51	gene	RAD51	foundation_one_heme	foundation_one_heme			Other																												
RAF1	gene	RAF1	foundation_one_heme	foundation_one_heme			Other																												
